doc_id,gt_types,pred_main,pred_subs,pred_set,main_hit,exact_set_match,jaccard,missing_from_pred,extra_in_pred,gt_has_label,pred_has_label,source_file
3610,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3610.json
3611,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3611.json
3612,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3612.json
3613,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3613.json
3614,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3614.json
3615,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3615.json
3616,성학대,성학대,방임,방임|성학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3616.json
3617,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3617.json
3618,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3618.json
3620,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3620.json
3621,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3621.json
3622,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3622.json
3624,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3624.json
3625,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3625.json
3626,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3626.json
3627,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3627.json
3628,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3628.json
3630,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3630.json
3631,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3631.json
3633,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3633.json
3634,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3634.json
3635,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3635.json
3636,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3636.json
3637,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3637.json
3638,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3638.json
3639,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3639.json
3640,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3640.json
3641,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3641.json
3643,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3643.json
3644,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3644.json
3645,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3645.json
3646,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3646.json
3647,,정서학대,정서학대,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3647.json
3648,,방임,정서학대,방임|정서학대,0,0,0.0,,방임|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3648.json
3649,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3649.json
3650,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3650.json
3651,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3651.json
3652,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3652.json
3653,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3653.json
3654,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3654.json
3655,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3655.json
3656,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3656.json
3657,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3657.json
3658,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3658.json
3659,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3659.json
3660,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3660.json
3661,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3661.json
3662,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3662.json
3663,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3663.json
3665,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3665.json
3666,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3666.json
3667,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3667.json
3668,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3668.json
3669,,성학대,방임,방임|성학대,0,0,0.0,,방임|성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3669.json
3670,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3670.json
3671,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3671.json
3672,방임,방임,신체학대,방임|신체학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3672.json
3673,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3673.json
3675,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3675.json
3676,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3676.json
3677,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3677.json
3678,정서학대,정서학대,정서학대,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3678.json
3681,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3681.json
3682,,정서학대,정서학대,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3682.json
3683,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3683.json
3684,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3684.json
3685,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3685.json
3686,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3686.json
3689,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3689.json
3690,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3690.json
3691,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3691.json
3693,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3693.json
3695,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3695.json
3696,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3696.json
3697,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3697.json
3698,방임,방임,신체학대,방임|신체학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3698.json
3699,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3699.json
3700,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3700.json
3701,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3701.json
3702,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3702.json
3703,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3703.json
3704,정서학대,정서학대,신체학대,신체학대|정서학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3704.json
3705,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3705.json
3706,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3706.json
3707,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3707.json
3708,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3708.json
3709,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3709.json
3710,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3710.json
3711,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3711.json
3712,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3712.json
3713,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3713.json
3714,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3714.json
3715,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3715.json
3716,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3716.json
3717,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3717.json
3718,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3718.json
3719,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3719.json
3720,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3720.json
3721,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3721.json
3722,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3722.json
3723,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3723.json
3724,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3724.json
3726,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3726.json
3727,성학대,성학대,성학대,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3727.json
3729,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3729.json
3730,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3730.json
3731,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3731.json
3732,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3732.json
3733,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3733.json
3734,정서학대,정서학대,정서학대,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3734.json
3735,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3735.json
3736,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3736.json
3737,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3737.json
3738,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3738.json
3739,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3739.json
3740,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3740.json
3741,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3741.json
3742,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3742.json
3744,정서학대,방임,신체학대|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3744.json
3745,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3745.json
3746,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3746.json
3747,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3747.json
3748,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3748.json
3749,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3749.json
3750,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3750.json
3751,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3751.json
3752,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3752.json
3753,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3753.json
3754,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3754.json
3755,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3755.json
3756,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3756.json
3757,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3757.json
3758,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3758.json
3759,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3759.json
3760,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3760.json
3761,정서학대,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3761.json
3762,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3762.json
3764,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3764.json
3765,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3765.json
3766,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3766.json
3767,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3767.json
3770,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3770.json
3772,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3772.json
3775,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3775.json
3776,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3776.json
3777,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3777.json
3779,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3779.json
3780,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3780.json
3783,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3783.json
3784,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3784.json
3785,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3785.json
3786,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3786.json
3787,방임,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3787.json
3788,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3788.json
3789,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3789.json
3790,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3790.json
3791,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3791.json
3793,정서학대,방임,신체학대|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3793.json
3794,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3794.json
3796,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3796.json
3797,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3797.json
3798,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3798.json
3799,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3799.json
3800,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3800.json
3801,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3801.json
3802,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3802.json
3803,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3803.json
3804,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3804.json
3805,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3805.json
3806,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\3806.json
3807,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3807.json
3808,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3808.json
3809,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3809.json
3810,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3810.json
3811,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3811.json
3812,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3812.json
3813,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3813.json
3814,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3814.json
3815,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\3815.json
3816,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\3816.json
